Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
8/31/2017,66824,21214,MD,Baltimore,Baltimore City,Baltimore,5413,171500,0.009417304,0.013593381,0.006455399,0.033997152,-0.007118429,2007-07,2007-Q3,185000,-0.072972973,2006-12
8/31/2017,72767,33704,FL,Tampa,Pinellas,Saint Petersburg,5414,353800,-0.000564972,-0.005900534,0.086275714,0.134439923,0.025889835,2017-04,2017-Q2,356400,-0.007295174,2017-03
8/31/2017,69837,28301,NC,Fayetteville,Cumberland,Fayetteville,5415,84100,0.019393939,0.052565707,0.06590621,0.006053711,,2010-11,2010-Q4,93900,-0.104366347,
8/31/2017,79427,48854,MI,Lansing,Ingham,Mason,5416,164800,0.00243309,0.006105006,0.055733504,0.050856096,0.004349854,2005-12,2005-Q4,170700,-0.034563562,2003-09
8/31/2017,65760,19090,PA,Philadelphia,Montgomery,Willow Grove,5417,247000,0.005700326,0.021505376,0.066493955,0.022864931,-0.001724422,2007-06,2007-Q2,251800,-0.019062748,2006-04
8/31/2017,95090,85755,AZ,Tucson,Pima,Oro Valley,5418,281100,0.001781896,0.010061085,0.060754717,0.032722477,-0.01776954,2006-08,2006-Q3,362100,-0.223695112,2005-03
8/31/2017,75059,38901,MS,Grenada,Grenada,Grenada,5419,102800,0.004887586,0.046843177,-0.009633911,0.016549725,0.016710938,2016-08,2016-Q3,103800,-0.009633911,2016-07
8/31/2017,65326,18049,PA,Allentown,Lehigh,Emmaus,5420,194600,-0.000513611,-0.008154944,0.017782427,0.019255352,-0.012417412,2007-06,2007-Q2,221700,-0.122237258,2005-09
8/31/2017,96438,91506,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Burbank,5421,745300,0.004989213,0.011536374,0.047799803,0.084981768,0.016706913,2017-08,2017-Q3,745300,0,2017-08
8/31/2017,71291,30728,GA,Chattanooga,Walker,Lafayette,5422,95400,0.015974441,0.032467532,0.043763676,0.039501609,,2016-11,2016-Q4,96300,-0.009345794,2016-11
8/31/2017,69360,27501,NC,Dunn,Harnett,Angier,5423,169300,0.005941771,0.021109771,0.080408424,0.04294299,0.018459549,2017-08,2017-Q3,169300,0,2017-08
8/31/2017,82196,55344,MN,Minneapolis-St Paul,Hennepin,Eden Prairie,5424,240200,0.002922756,0.004180602,0.05721831,0.05951807,-0.000332447,2005-08,2005-Q3,249100,-0.035728623,2005-03
8/31/2017,87875,68128,NE,Omaha,Sarpy,La Vista,5425,175000,0.004592423,0.01981352,0.058041112,0.046538127,0.025232507,2017-08,2017-Q3,175000,0,2017-08
8/31/2017,60633,7203,NJ,New York,Union,Roselle,5426,211400,0.004752852,0.022243714,0.166666667,0.064169269,-0.030144174,2007-05,2007-Q2,294100,-0.281196872,2004-05
8/31/2017,64967,17225,PA,Chambersburg,Franklin,Antrim Township,5427,182900,0,-0.001092299,0.011055832,0.015213938,,2009-08,2009-Q3,200300,-0.086869695,
8/31/2017,60314,6443,CT,New Haven,New Haven,Madison,5428,408900,-0.003654971,-0.013034033,0.008633448,0.008786491,-0.015245245,2006-04,2006-Q2,501400,-0.184483446,2003-10
8/31/2017,72302,32920,FL,Melbourne,Brevard,Cape Canaveral,5429,205200,0.008353808,0.034274194,0.140633685,0.108504288,-0.004190286,2005-12,2005-Q4,286100,-0.282768263,2004-10
8/31/2017,58433,1581,MA,Worcester,Worcester,Westborough,5430,463200,0.00368364,0.015566762,0.058742857,0.047946024,0.014271564,2017-08,2017-Q3,463200,0,2017-08
8/31/2017,60160,6107,CT,Hartford,Hartford,West Hartford,5431,346500,-0.001728608,-0.00373778,0.029717682,0.006713198,0.001191026,2014-07,2014-Q3,350800,-0.012257697,2013-10
8/31/2017,74458,37748,TN,Knoxville,Roane,Harriman,5432,108100,0.008395522,0.012172285,0.090817356,0.025095824,0.007517216,2017-08,2017-Q3,108100,0,2017-08
8/31/2017,72893,33898,FL,Lakeland,Polk,Lake Wales,5433,145400,0.000688231,0.014654571,0.103186646,0.090693439,-0.016545833,2007-02,2007-Q1,174200,-0.16532721,2005-09
8/31/2017,62257,11784,NY,New York,Suffolk,Selden,5434,279800,0.005028736,0.005028736,0.037449017,0.031334881,-0.022832849,2006-05,2006-Q2,359200,-0.221046771,2003-12
8/31/2017,58664,2152,MA,Boston,Suffolk,Winthrop,5435,457100,0.006163328,0.024198969,0.117877232,0.090796918,0.030859525,2017-08,2017-Q3,457100,0,2017-08
8/31/2017,97581,94127,CA,San Francisco,San Francisco,San Francisco,5436,1582500,0.008347139,0.024338145,0.090326581,0.118324465,0.041103762,2017-08,2017-Q3,1582500,0,2017-08
8/31/2017,77139,44333,OH,Akron,Summit,Fairlawn,5437,249000,0,0.002012072,0.015083571,0.036638186,0.00264862,2017-01,2017-Q1,253500,-0.017751479,2016-10
8/31/2017,59236,3842,NH,Boston,Rockingham,Town of Hampton,5438,331500,0.000603682,0,0.057079082,0.065225064,0.015585565,2017-04,2017-Q2,332000,-0.001506024,2017-04
8/31/2017,78986,48114,MI,Detroit,Livingston,Brighton,5439,290400,0.001034126,0.012199373,0.043853343,0.066673407,0.016359971,2017-08,2017-Q3,290400,0,2017-08
8/31/2017,69369,27510,NC,Durham,Orange,Carrboro,5440,253800,0.002369668,0.007142857,0.056619484,0.034799396,0.010556364,2017-08,2017-Q3,253800,0,2017-08
8/31/2017,64486,16201,PA,Pittsburgh,Armstrong,Kittanning Township,5441,109200,0.004599816,0.003676471,0.003676471,0.043640227,0.006057846,2015-09,2015-Q3,116600,-0.063464837,2015-07
8/31/2017,58939,2842,RI,Providence,Newport,Middletown,5442,367900,0.002452316,0.004642272,0.040147017,0.05172725,0.001314151,2006-06,2006-Q2,396000,-0.070959596,2005-03
8/31/2017,100151,99202,WA,Spokane,Spokane,Spokane,5443,146300,0.009661836,0.03028169,0.088541667,0.06258606,0.015534493,2017-08,2017-Q3,146300,0,2017-08
8/31/2017,99055,97055,OR,Portland,Clackamas,Sandy,5444,322900,0.010325407,0.03328,0.098673018,0.102313879,0.018620414,2017-08,2017-Q3,322900,0,2017-08
8/31/2017,82288,55438,MN,Minneapolis-St Paul,Hennepin,Bloomington,5445,293300,0.003421143,0.01417704,0.058844765,0.050281884,0.003262702,2017-08,2017-Q3,293300,0,2017-08
8/31/2017,62126,11501,NY,New York,Nassau,Mineola,5446,526100,-0.001518315,0.00228615,0.074770174,0.063613303,0.013231037,2017-06,2017-Q2,527600,-0.002843063,2017-06
8/31/2017,79095,48240,MI,Detroit,Wayne,Redford,5447,70300,0.011510791,0.036873156,0.119426752,0.138827254,-0.039689956,2005-04,2005-Q2,121000,-0.419008264,1997-07
8/31/2017,72942,33971,FL,Fort Myers,Lee,Lehigh Acres,5448,156800,0.007712082,0.021498371,0.093444909,0.160169506,-0.026447851,2006-07,2006-Q3,233500,-0.328479657,2005-03
8/31/2017,92260,78114,TX,San Antonio,Wilson,Floresville,5449,198900,0.003531786,0.00913242,0.074554295,0.065843149,0.032040492,2017-08,2017-Q3,198900,0,2017-08
8/31/2017,99450,97850,OR,La Grande,Union,La Grande,5450,166500,0,-0.003590664,0.051136364,0.035426569,0.009953293,2017-03,2017-Q1,168700,-0.013040901,2016-12
8/31/2017,399640,80023,CO,Denver,Broomfield,Broomfield,5451,592900,0.003554502,0.009707084,0.045494622,0.065367737,0.036794359,2017-08,2017-Q3,592900,0,2017-08
8/31/2017,75349,39560,MS,Gulfport,Harrison,Long Beach,5452,122400,0.003278689,0.011570248,-0.015285599,0.010276708,,2010-03,2010-Q1,138900,-0.118790497,
8/31/2017,85955,63137,MO,St. Louis,Saint Louis,Bellefontaine Neighbors,5453,49800,-0.005988024,-0.015810277,-0.017751479,-0.003968379,-0.063428208,2007-06,2007-Q2,96900,-0.486068111,
8/31/2017,75486,40031,KY,Louisville/Jefferson County,Oldham,La Grange,5454,233800,0.002143163,0.005159071,0.058876812,0.03813382,0.019574165,2017-08,2017-Q3,233800,0,2017-08
8/31/2017,92318,78222,TX,San Antonio,Bexar,San Antonio,5455,133200,-0.003739716,0.017570665,0.111853088,0.07151562,0.028059582,2017-07,2017-Q3,133700,-0.003739716,2017-06
8/31/2017,60883,7950,NJ,New York,Morris,Parsippany-Troy Hills Township,5456,455500,0.001318971,0.003303965,0.051963048,0.024489342,-0.003720736,2006-05,2006-Q2,486600,-0.063912865,2005-06
8/31/2017,73898,36507,AL,Daphne,Baldwin,Bay Minette,5457,128400,0.005481597,0.016627078,0.065560166,0.052957083,0.006370268,2017-08,2017-Q3,128400,0,2017-08
8/31/2017,96940,92603,CA,Los Angeles-Long Beach-Anaheim,Orange,Irvine,5458,1215500,-0.006132461,-0.030160377,0.007376098,0.076983262,0.019493333,2017-01,2017-Q1,1265800,-0.039737715,2016-09
8/31/2017,65308,18020,PA,Allentown,Northampton,Bethlehem Township,5459,232700,0.003017241,0.003449763,0.050090253,0.026273461,-0.013174228,2006-08,2006-Q3,271600,-0.143225331,2005-04
8/31/2017,70454,29410,SC,Charleston,Berkeley,Hanahan,5460,219500,0,0.010124252,0.073874755,0.062634476,0.012478178,2017-08,2017-Q3,219500,0,2017-08
8/31/2017,94276,83703,ID,Boise City,Ada,Boise,5461,221600,0.00226142,0.031657356,0.115249119,0.103545434,0.002470051,2017-08,2017-Q3,221600,0,2017-08
8/31/2017,61779,10303,NY,New York,Richmond,New York,5462,359700,0.008693214,0.037496395,0.161446561,0.07564658,0.009422343,2017-08,2017-Q3,359700,0,2017-08
8/31/2017,94407,84040,UT,Ogden,Davis,Layton,5463,279700,0.000715564,0.008654886,0.063093881,0.066201491,0.001115139,2008-02,2008-Q1,287100,-0.025774991,2007-09
8/31/2017,79043,48184,MI,Detroit,Wayne,Wayne,5464,80900,0.009987516,0.024050633,0.093243243,0.115206099,-0.03320689,2004-11,2004-Q4,125800,-0.356915739,1998-10
8/31/2017,82255,55405,MN,Minneapolis-St Paul,Hennepin,Minneapolis,5465,358200,0.004768583,0.009867494,0.059763314,0.058240892,0.016008224,2017-08,2017-Q3,358200,0,2017-08
8/31/2017,60911,8015,NJ,Philadelphia,Burlington,Browns Mills,5466,142600,0.012784091,0.031837916,0.0192995,0.005127013,-0.030012125,2007-05,2007-Q2,196000,-0.27244898,2004-04
8/31/2017,91183,76009,TX,Dallas-Fort Worth,Johnson,Alvarado,5467,159500,0.006309148,0.013341804,0.141732283,0.095473576,0.036916466,2017-08,2017-Q3,159500,0,2017-08
8/31/2017,72471,33168,FL,Miami-Fort Lauderdale,Miami-Dade,North Miami,5468,180900,0.004441977,0.011744966,0.128509046,0.169463338,-0.033255277,2007-06,2007-Q2,255400,-0.291699295,2005-07
8/31/2017,98145,95367,CA,Modesto,Stanislaus,Riverbank,5469,297400,0.004390409,0.021291209,0.088579795,0.144874374,-0.006424718,2006-04,2006-Q2,381300,-0.220036716,2005-01
8/31/2017,78219,46703,IN,Angola,Steuben,Angola,5470,150200,-0.001329787,-0.016371971,0.021768707,0.031860486,0.011856362,2017-04,2017-Q2,154300,-0.026571614,2017-01
8/31/2017,99059,97060,OR,Portland,Multnomah,Troutdale,5471,307800,0.00621118,0.021912351,0.08113804,0.106585411,0.017766287,2017-08,2017-Q3,307800,0,2017-08
8/31/2017,90733,75156,TX,Athens,Henderson,Gun Barrel City,5472,180400,0.002222222,0.000554631,0.084134615,0.030284352,0.021033263,2017-08,2017-Q3,180400,0,2017-08
8/31/2017,76968,44055,OH,Cleveland,Lorain,Lorain,5473,58800,0.005128205,0.006849315,0.074954296,0.022535316,-0.027611592,2006-03,2006-Q1,81400,-0.277641278,1997-08
8/31/2017,58821,2601,MA,Cape Cod,Barnstable,Barnstable,5474,271900,0.007037037,0.017970797,0.065021543,0.045370563,-0.006183787,2005-11,2005-Q4,313800,-0.133524538,2004-06
8/31/2017,65774,19106,PA,Philadelphia,Philadelphia,Philadelphia,5475,355500,-0.006428172,-0.02146986,0.008510638,0.03949893,0.000253518,2008-11,2008-Q4,369300,-0.037367994,2008-03
8/31/2017,94488,84128,UT,Salt Lake City,Salt Lake,West Valley City,5476,216200,0.001853568,0.016933208,0.11443299,0.102879241,-0.001967441,2008-06,2008-Q2,228900,-0.055482744,2007-04
8/31/2017,63631,14610,NY,Rochester,Monroe,Rochester,5477,155300,-0.025721455,-0.079430943,-0.0281602,0.013959513,0.01071475,2017-05,2017-Q2,168700,-0.079430943,2015-06
8/31/2017,68549,25302,WV,Charleston,Kanawha,Charleston,5478,83400,0.004819277,0.024570025,0.013365735,0.004619696,,2017-08,2017-Q3,83400,0,2017-08
8/31/2017,61851,10543,NY,New York,Westchester,Town of Mamaroneck,5479,639700,-0.003582555,0.006134004,0.056831323,0.03124046,-0.004364235,2006-07,2006-Q3,693900,-0.078109238,2005-08
8/31/2017,65555,18640,PA,Scranton,Luzerne,Pittston Township,5480,90500,0.001106195,0.027241771,0.062206573,0.019673387,0.000221264,2007-06,2007-Q2,92700,-0.02373247,2007-03
8/31/2017,67601,23226,VA,Richmond,Richmond City,Richmond,5481,314500,0.007367072,0.019448947,0.108565386,0.06218995,0.020158093,2017-08,2017-Q3,314500,0,2017-08
8/31/2017,75345,39553,MS,Gulfport,Jackson,Gautier,5482,110200,0.002729754,0.014732965,0.037664783,0.014790347,,2010-03,2010-Q1,125200,-0.119808307,
8/31/2017,82479,55906,MN,Rochester,Olmsted,Rochester,5483,239600,0.006722689,0.016977929,0.062056738,0.059341768,0.018331394,2017-08,2017-Q3,239600,0,2017-08
8/31/2017,77261,44647,OH,Canton,Stark,Massillon,5484,98000,0.006160164,0.019771072,0.104847802,0.043782277,0.003219549,2006-08,2006-Q3,102000,-0.039215686,2005-10
8/31/2017,85049,61550,IL,Peoria,Tazewell,Morton,5485,176800,-0.003382187,-0.005624297,0.033313852,0.016886177,0.006748383,2017-05,2017-Q2,177800,-0.005624297,2017-03
8/31/2017,84805,61073,IL,Rockford,Winnebago,Roscoe,5486,165800,0,-0.004801921,0.024088944,0.021460028,-0.011271023,2007-06,2007-Q2,186600,-0.111468382,2005-05
8/31/2017,96103,90245,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,El Segundo,5487,1212400,0.000164989,0.002314815,0.086769451,0.101763355,0.044692355,2017-06,2017-Q2,1212800,-0.000329815,2017-06
8/31/2017,60397,6615,CT,Stamford,Fairfield,Stratford,5488,206500,0.004377432,0.006335283,0.069394096,0.042130616,-0.021105427,2006-04,2006-Q2,268900,-0.232056527,2004-03
8/31/2017,58951,2871,RI,Providence,Newport,Portsmouth,5489,359100,-0.001390434,0.003072626,0.061797753,0.048635199,-0.003012687,2006-07,2006-Q3,406000,-0.115517241,2005-01
8/31/2017,60287,6401,CT,New Haven,New Haven,Ansonia,5490,179000,-0.000558347,-0.001116071,0.012443439,0.006493313,-0.033549243,2006-04,2006-Q2,259000,-0.308880309,2003-05
8/31/2017,80283,50312,IA,Des Moines,Polk,Des Moines,5491,178600,-0.002791736,-0.019758507,0.019406393,0.029282036,0.011247949,2017-04,2017-Q2,183000,-0.024043716,2016-11
8/31/2017,77153,44410,OH,Youngstown,Trumbull,Cortland,5492,120000,-0.001663894,-0.008264463,0.017811705,0.024156505,-0.000249657,2005-07,2005-Q3,128200,-0.063962559,2004-10
8/31/2017,65867,19342,PA,Philadelphia,Delaware,Glen Mills,5493,428100,0.003280994,0.001872221,0.036812788,0.033654953,0.006160227,2017-03,2017-Q1,430900,-0.006498027,2017-02
8/31/2017,62182,11694,NY,New York,Queens,New York,5494,807000,0.004856182,-0.016453382,0.138865368,0.0462236,0.006696157,2017-04,2017-Q2,821500,-0.017650639,2017-04
8/31/2017,69177,27021,NC,Winston-Salem,Stokes,King,5495,129900,0.003863988,0.008540373,0.040032026,0.008366065,0.00218145,2008-09,2008-Q3,134500,-0.034200743,2007-12
8/31/2017,63959,15228,PA,Pittsburgh,Allegheny,Pittsburgh,5496,255000,0.001177856,0,0.055900621,0.056203714,0.030295742,2017-04,2017-Q2,255200,-0.000783699,2017-03
8/31/2017,72260,32836,FL,Orlando,Orange,Doctor Phillips,5497,415800,-0.003355705,-0.000720981,0.051859347,0.0468635,-0.014665374,2006-06,2006-Q2,526500,-0.21025641,2005-06
8/31/2017,84822,61104,IL,Rockford,Winnebago,Rockford,5498,54200,0.014981273,0.028462998,0.079681275,0.001110702,-0.027999073,2007-08,2007-Q3,72000,-0.247222222,2001-07
8/31/2017,62108,11422,NY,New York,Queens,New York,5499,458000,0.005267779,0.010368409,0.049495875,0.060461617,-0.005176999,2007-05,2007-Q2,482800,-0.051367026,2006-06
8/31/2017,65866,19341,PA,Philadelphia,Chester,Exton,5500,383600,0.00524109,0.016697588,0.059375863,0.040655164,0.010107114,2017-08,2017-Q3,383600,0,2017-08
8/31/2017,79546,49058,MI,Grand Rapids,Barry,Hastings Township,5501,131800,0.00841622,0.036163522,0.107563025,0.082182456,0.012242238,2005-07,2005-Q3,144700,-0.089149965,2005-03
8/31/2017,61891,10605,NY,New York,Westchester,White Plains,5502,680000,-0.001761597,-0.00990099,0.01689846,0.031613901,-0.004587954,2006-07,2006-Q3,746300,-0.088838269,2005-03
8/31/2017,91894,77384,TX,Houston,Montgomery,Conroe,5503,285900,0.002454418,0.015630551,0.022166607,0.051138138,0.031138119,2017-08,2017-Q3,285900,0,2017-08
8/31/2017,62224,11747,NY,New York,Suffolk,Melville,5504,530300,-0.00375728,-0.028220634,0.067216744,0.045462182,-0.010392999,2008-03,2008-Q1,617900,-0.141770513,2004-11
8/31/2017,96042,90061,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,5505,377000,0.000530786,0.002659574,0.113408151,0.118560462,-0.010577804,2007-05,2007-Q2,425000,-0.112941176,2006-06
8/31/2017,72596,33430,FL,Miami-Fort Lauderdale,Palm Beach,Belle Glade,5506,163900,0.006756757,0.035375869,0.091211718,0.160998308,0.003166095,2017-08,2017-Q3,163900,0,2017-08
8/31/2017,81373,53548,WI,Janesville,Rock,Town of Janesville,5507,134400,-0.00591716,-0.009579956,0.070063694,0.060489345,0.013961209,2017-06,2017-Q2,135800,-0.010309278,2017-04
8/31/2017,58430,1570,MA,Worcester,Worcester,Town of Webster,5508,233100,0.003443823,0.008217993,0.058102587,0.0405341,-0.003203239,2006-03,2006-Q1,259100,-0.100347356,2004-11
8/31/2017,61897,10703,NY,New York,Westchester,Yonkers,5509,392900,-0.000508776,0.006145967,0.072910978,0.057774021,-0.012130247,2007-06,2007-Q2,447200,-0.121422182,2005-04
8/31/2017,96282,91040,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,5510,577100,0.003826752,0.007858889,0.096522896,0.109082314,0.010473138,2017-08,2017-Q3,577100,0,2017-08
8/31/2017,86967,65738,MO,Springfield,Greene,Republic,5511,121100,0,0.003314002,-0.020226537,0.021652141,-0.002202642,2007-05,2007-Q2,125500,-0.035059761,2006-06
8/31/2017,66057,19804,DE,Philadelphia,New Castle,Newport,5512,183600,-0.000544366,-0.009708738,0.039637599,0.034046917,-0.007822571,2007-06,2007-Q2,199500,-0.079699248,2005-11
8/31/2017,62145,11552,NY,New York,Nassau,West Hempstead,5513,464700,-0.003003647,0.004539559,0.067049369,0.059543242,0.003666586,2017-07,2017-Q3,466100,-0.003003647,2017-06
8/31/2017,79576,49090,MI,Kalamazoo,Van Buren,South Haven Township,5514,177200,0.000564653,0.037470726,0.120101138,0.047956223,0.012305895,2017-08,2017-Q3,177200,0,2017-08
8/31/2017,75477,40014,KY,Louisville/Jefferson County,Oldham,Crestwood,5515,279900,0.000715052,0.008285303,0.052651373,0.03629452,0.018028997,2017-08,2017-Q3,279900,0,2017-08
8/31/2017,81142,53012,WI,Milwaukee,Ozaukee,Town of Cedarburg,5516,282200,0.001064207,0.004627981,0.043253235,0.042209107,0.006879825,2017-08,2017-Q3,282200,0,2017-08
8/31/2017,99799,98422,WA,Seattle,Pierce,Tacoma,5517,399600,0.008581524,0.02910121,0.110925771,0.084553206,0.008080547,2017-08,2017-Q3,399600,0,2017-08
8/31/2017,70610,29627,SC,Greenville,Anderson,Belton,5518,93700,0.00861141,0.01626898,0.061155153,0.03709302,0.016825995,2017-08,2017-Q3,93700,0,2017-08
8/31/2017,96937,92596,CA,Riverside,Riverside,Winchester,5519,406800,0.00767897,0.030134211,0.074201215,0.09791357,-0.006794128,2006-08,2006-Q3,481600,-0.155315615,2004-08
8/31/2017,82462,55803,MN,Duluth,Saint Louis,Duluth,5520,186200,0.007575758,0.028161237,0.080673244,0.053919237,0.015980981,2017-08,2017-Q3,186200,0,2017-08
8/31/2017,58196,1001,MA,Springfield,Hampden,Agawam,5521,198600,0.001512859,0.006079027,0.058635394,0.023295809,-0.005849609,2006-10,2006-Q4,216300,-0.081830791,2005-08
8/31/2017,89714,72715,AR,Fayetteville,Benton,Bella Vista,5522,165300,-0.001811594,0.001211387,0.061657033,0.046495622,0.009962167,2017-06,2017-Q2,165700,-0.002414001,2017-06
8/31/2017,72734,33634,FL,Tampa,Hillsborough,Town 'n' Country,5523,173500,-0.002300173,0.001154068,0.095328283,0.115611939,-0.007730093,2006-10,2006-Q4,194400,-0.107510288,2005-11
8/31/2017,88705,70611,LA,Lake Charles,Calcasieu,Lake Charles,5524,217500,0.002766252,0.013513514,0.025459689,0.056933641,0.024946116,2017-08,2017-Q3,217500,0,2017-08
8/31/2017,77665,45426,OH,Dayton,Montgomery,Trotwood,5525,76300,0.006596306,0.01462766,0.091559371,0.021206476,-0.026003202,2007-08,2007-Q3,99300,-0.231621349,1996-09
8/31/2017,92692,78801,TX,Uvalde,Uvalde,Uvalde,5526,116000,0.013100437,0.045987376,0.120772947,0.017427032,,2017-08,2017-Q3,116000,0,2017-08
8/31/2017,58804,2554,MA,,Nantucket,Town of Nantucket,5527,1385200,-0.004241248,-0.013881968,0.039861872,0.065703139,-0.004527135,2007-05,2007-Q2,1500900,-0.077087081,2005-12
8/31/2017,91160,75964,TX,Nacogdoches,Nacogdoches,Nacogdoches,5528,98700,-0.017910448,-0.009036145,0.019628099,0.000609014,,2010-11,2010-Q4,107500,-0.081860465,
8/31/2017,61004,8210,NJ,Ocean City,Cape May,Middle Township,5529,235800,-0.005063291,-0.012562814,0.044749668,0.016194832,-0.016822933,2006-03,2006-Q1,294700,-0.199864269,2004-08
8/31/2017,88649,70526,LA,Lafayette,Acadia,Crowley,5530,105100,0,-0.029547553,0.102833158,0.093245077,,2017-05,2017-Q2,108300,-0.029547553,2017-01
8/31/2017,89934,73109,OK,Oklahoma City,Oklahoma,Oklahoma City,5531,66900,0.013636364,0.038819876,0.143589744,0.047683368,0.020711391,2017-08,2017-Q3,66900,0,2017-08
8/31/2017,84547,60513,IL,Chicago,Cook,Brookfield,5532,231100,0.004345937,0.008289703,0.032157213,0.062710845,-0.013594677,2007-02,2007-Q1,269300,-0.141849239,2004-10
8/31/2017,94873,85284,AZ,Phoenix,Maricopa,Tempe,5533,409400,-0.000732243,0.004169733,0.036718156,0.044253112,-0.010417878,2006-02,2006-Q1,469900,-0.128750798,2005-07
8/31/2017,71739,32025,FL,Lake City,Columbia,Lake City,5534,114300,0.017809439,0.056377079,0.085470085,0.055858244,-0.011410894,2006-11,2006-Q4,135500,-0.156457565,2005-11
8/31/2017,94845,85253,AZ,Phoenix,Maricopa,Paradise Valley,5535,1335900,0.003983165,0.011279334,0.053881351,0.035958151,-0.011926775,2007-08,2007-Q3,1506200,-0.113065994,2005-07
8/31/2017,63835,15017,PA,Pittsburgh,Allegheny,South Fayette Township,5536,167000,0.00179964,0.000599161,0.039203485,0.043616422,0.028245789,2017-08,2017-Q3,167000,0,2017-08
8/31/2017,90249,74037,OK,Tulsa,Tulsa,Jenks,5537,180300,-0.004966887,-0.033762058,-0.021172638,0.018140478,,2017-04,2017-Q2,190600,-0.054039874,2015-11
8/31/2017,60636,7206,NJ,New York,Union,Elizabeth,5538,223100,0.018721461,0.056845097,0.1011846,0.035379733,-0.051787017,2007-10,2007-Q4,381800,-0.415662651,2003-10
8/31/2017,95861,89166,NV,Las Vegas,Clark,Las Vegas,5539,252700,0.005571031,0.023076923,0.089693834,0.11009647,-0.017436536,2006-03,2006-Q1,348400,-0.274684271,2004-06
8/31/2017,93599,80921,CO,Colorado Springs,El Paso,Colorado Springs,5540,431400,0.001857873,0.009595132,0.064659427,0.043483626,0.013758695,2017-08,2017-Q3,431400,0,2017-08
8/31/2017,85347,62223,IL,St. Louis,Saint Clair,Belleville,5541,100700,0.00199005,0.015120968,0.081632653,0.016255131,-0.018520849,2006-04,2006-Q2,122700,-0.179299104,2003-09
8/31/2017,78967,48094,MI,Detroit,Macomb,Washington,5542,310200,0.004208482,0.019388761,0.075589459,0.085734746,0.020028881,2017-08,2017-Q3,310200,0,2017-08
8/31/2017,72878,33872,FL,Sebring,Highlands,Sebring,5543,123200,0.000812348,0.010664479,0.05751073,0.097422726,-0.018965708,2006-09,2006-Q3,170500,-0.277419355,2005-03
8/31/2017,89871,73036,OK,Oklahoma City,Canadian,El Reno,5544,102900,0,0.00194742,0.076359833,0.028526702,,2017-06,2017-Q2,103000,-0.000970874,2017-06
8/31/2017,90312,74129,OK,Tulsa,Tulsa,Tulsa,5545,101600,-0.00489716,-0.030534351,0.017017017,0.020271227,0.011748403,2017-04,2017-Q2,106100,-0.042412818,2016-11
8/31/2017,61981,11010,NY,New York,Nassau,Franklin Square,5546,470800,0.000424989,0.014655172,0.057739834,0.059584183,0.003265187,2006-11,2006-Q4,474200,-0.00716997,2006-09
8/31/2017,95388,87508,NM,Santa Fe,Santa Fe,Santa Fe,5547,346700,0.001444252,0.003763752,0.000577201,0.017752136,-0.005157796,2009-06,2009-Q2,421900,-0.178241289,2006-09
8/31/2017,95167,86323,AZ,Prescott,Yavapai,Chino Valley,5548,272600,0.012253992,0.02173913,0.105882353,0.096476886,-0.003101245,2007-03,2007-Q1,287900,-0.053143453,2006-03
8/31/2017,98316,95620,CA,Vallejo,Solano,Dixon,5549,403700,0.001985604,0.010513141,0.05819135,0.127654939,-0.006522243,2006-05,2006-Q2,489000,-0.174437628,2004-12
8/31/2017,80258,50263,IA,Des Moines,Dallas,Waukee,5550,236400,0.00681431,0.019404916,0.057245081,0.049689158,0.0300608,2017-08,2017-Q3,236400,0,2017-08
8/31/2017,67543,23114,VA,Richmond,Chesterfield,Midlothian,5551,284300,0.001056338,-0.00245614,0.031193326,0.038912014,-0.00449467,2007-05,2007-Q2,300500,-0.05391015,2006-05
8/31/2017,91232,76082,TX,Dallas-Fort Worth,Parker,Springtown,5552,178000,0.00678733,0.020057307,0.107654014,0.076720491,0.028418243,2017-08,2017-Q3,178000,0,2017-08
8/31/2017,62236,11762,NY,New York,Nassau,Massapequa Park,5553,464500,0.001293382,0.0089053,0.059293044,0.032424035,0.001694919,2006-05,2006-Q2,482500,-0.037305699,2005-06
8/31/2017,75567,40213,KY,Louisville/Jefferson County,Jefferson,Louisville,5554,113400,0.008896797,0.029972752,0.074881517,0.040237905,0.021355748,2017-08,2017-Q3,113400,0,2017-08
8/31/2017,58781,2476,MA,Boston,Middlesex,Arlington,5555,695700,-0.000431034,0.011044906,0.079944117,0.077680096,0.043261936,2017-07,2017-Q3,696000,-0.000431034,2017-07
8/31/2017,72808,33767,FL,Tampa,Pinellas,Clearwater,5556,444100,-0.005820461,-0.011573559,0.026583449,0.070363412,-0.005079226,2006-05,2006-Q2,550000,-0.192545455,2005-02
8/31/2017,58448,1609,MA,Worcester,Worcester,Worcester,5557,290200,0.001380262,0.012914485,0.044260525,0.045063997,-0.004043673,2006-06,2006-Q2,309400,-0.062055591,2004-07
